date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:16:57	5222/5222	---M-Z	200	added ('OK')	text/css	etag:%2211221c9-1466-593daf73a7b94-gzip%22	https://cdn.datatables.net/1.10.20/css/dataTables.bootstrap4.min.css	C:/My%20Web%20Sites/thamplate%20dokter/cdn.datatables.net/1.10.20/css/dataTables.bootstrap4.min.css	(from https://themes.startbootstrap.com/sb-admin-pro/index.html)
06:16:58	84321/84321	---M-Z	200	added ('OK')	application/javascript	etag:%2211221d5-14961-597c4f09daddb-gzip%22	https://cdn.datatables.net/1.10.20/js/jquery.dataTables.min.js	C:/My%20Web%20Sites/thamplate%20dokter/cdn.datatables.net/1.10.20/js/jquery.dataTables.min.js	(from https://themes.startbootstrap.com/sb-admin-pro/index.html)
06:16:59	3159/3159	---M-Z	200	added ('OK')	application/javascript	etag:%2211221e7-c57-59c079897aeed-gzip%22	https://cdn.datatables.net/1.10.20/js/dataTables.bootstrap4.min.js	C:/My%20Web%20Sites/thamplate%20dokter/cdn.datatables.net/1.10.20/js/dataTables.bootstrap4.min.js	(from https://themes.startbootstrap.com/sb-admin-pro/index.html)
06:16:59	222/222	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Mar%202020%2000:57:15%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/demo/datatables-demo.js	C:/My%20Web%20Sites/thamplate%20dokter/themes.startbootstrap.com/sb-admin-pro/assets/demo/datatables-demo.js	(from https://themes.startbootstrap.com/sb-admin-pro/index.html)
06:17:00	3376/3376	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2023%20Mar%202020%2000:57:15%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-charts-and-graphs.svg	C:/My%20Web%20Sites/thamplate%20dokter/themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-charts-and-graphs.svg	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-2.html)
06:17:00	3227/3227	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2023%20Mar%202020%2000:57:15%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-developer-woman.svg	C:/My%20Web%20Sites/thamplate%20dokter/themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-developer-woman.svg	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-2.html)
06:17:00	2789/2789	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2023%20Mar%202020%2000:57:15%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-folder-man.svg	C:/My%20Web%20Sites/thamplate%20dokter/themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-folder-man.svg	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-2.html)
06:17:00	4356/4356	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2023%20Mar%202020%2000:57:15%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-content-man.svg	C:/My%20Web%20Sites/thamplate%20dokter/themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-content-man.svg	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-2.html)
06:17:01	7761/7761	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2023%20Mar%202020%2000:57:15%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/pug.svg	C:/My%20Web%20Sites/thamplate%20dokter/themes.startbootstrap.com/sb-admin-pro/assets/img/pug.svg	(from https://themes.startbootstrap.com/sb-admin-pro/alerts.html)
06:17:01	6001/6001	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d625c58-1771%22	https://cdnjs.cloudflare.com/ajax/libs/prism/1.17.1/components/prism-core.min.js	C:/My%20Web%20Sites/thamplate%20dokter/cdnjs.cloudflare.com/ajax/libs/prism/1.17.1/components/prism-core.min.js	(from https://themes.startbootstrap.com/sb-admin-pro/alerts.html)
06:17:02	3895/3895	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d625c58-f37%22	https://cdnjs.cloudflare.com/ajax/libs/prism/1.17.1/plugins/autoloader/prism-autoloader.min.js	C:/My%20Web%20Sites/thamplate%20dokter/cdnjs.cloudflare.com/ajax/libs/prism/1.17.1/plugins/autoloader/prism-autoloader.min.js	(from https://themes.startbootstrap.com/sb-admin-pro/alerts.html)
06:17:02	3182/3182	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Mar%202020%2000:57:15%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/pattern-shapes.png	C:/My%20Web%20Sites/thamplate%20dokter/themes.startbootstrap.com/sb-admin-pro/assets/img/pattern-shapes.png	(from https://themes.startbootstrap.com/sb-admin-pro/background.html)
06:17:02	3646/3646	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2023%20Mar%202020%2000:57:15%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-error-404.svg	C:/My%20Web%20Sites/thamplate%20dokter/themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-error-404.svg	(from https://themes.startbootstrap.com/sb-admin-pro/404.html)
06:17:03	3620/3620	---M--	200	added ('OK')	text/html	date:Mon,%2023%20Mar%202020%2000:57:32%20GMT	https://themes.startbootstrap.com/sb-admin-pro/multi-tenant-create.html	C:/My%20Web%20Sites/thamplate%20dokter/themes.startbootstrap.com/sb-admin-pro/multi-tenant-create.html	(from https://themes.startbootstrap.com/sb-admin-pro/multi-tenant-select.html)
06:17:03	4526/4526	---M--	200	added ('OK')	text/html	date:Mon,%2023%20Mar%202020%2000:57:32%20GMT	https://themes.startbootstrap.com/sb-admin-pro/multi-tenant-join.html	C:/My%20Web%20Sites/thamplate%20dokter/themes.startbootstrap.com/sb-admin-pro/multi-tenant-join.html	(from https://themes.startbootstrap.com/sb-admin-pro/multi-tenant-select.html)
06:17:04	1386/1386	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Mar%202020%2000:57:15%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/demo/chart-pie-demo.js	C:/My%20Web%20Sites/thamplate%20dokter/themes.startbootstrap.com/sb-admin-pro/assets/demo/chart-pie-demo.js	(from https://themes.startbootstrap.com/sb-admin-pro/charts.html)
06:17:04	4752/4752	---M--	200	added ('OK')	text/html	date:Mon,%2023%20Mar%202020%2000:57:32%20GMT	https://themes.startbootstrap.com/sb-admin-pro/multi-tenant-add-users.html	C:/My%20Web%20Sites/thamplate%20dokter/themes.startbootstrap.com/sb-admin-pro/multi-tenant-add-users.html	(from https://themes.startbootstrap.com/sb-admin-pro/multi-tenant-create.html)
06:17:05	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20May%202020%2023:17:08%20GMT	https://themes.startbootstrap.com/sb-admin-pro/www.chartjs.org/docs/latest/	C:/My%20Web%20Sites/thamplate%20dokter/themes.startbootstrap.com/sb-admin-pro/www.chartjs.org/docs/latest/index.html	(from https://themes.startbootstrap.com/sb-admin-pro/charts.html)
